ecad_id,Asset_id,Program/product,term,Rate/margin,Disbursment Data ( start MTG Date),Completion Data ( Closing MTG Date),Initial Borrow capital,Loan to Value,Monthly repayment,Next due payment date,Monthly capital repayment with zero interest,Months already paid,Months due paid,Property Valuation,Customer Initial deposit,Mortgage Outstanding Balance
1700348160,10000404,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64335.00,0.7500,432.36,01/02/2023,178.71,349,11,85780,21445.00,1965.21
1700348317,10000405,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64350.00,0.7500,432.46,01/02/2023,178.76,349,11,85800,21450.00,1962.76
1700348463,10000406,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64365.00,0.7500,432.56,01/02/2023,178.80,349,11,85820,21455.00,1963.80
1700348668,10000407,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64380.00,0.7500,432.66,01/02/2023,178.84,349,11,85840,21460.00,1964.84
1700349639,10000408,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64395.00,0.7500,432.76,01/02/2023,178.88,349,11,85860,21465.00,1965.88
1700350261,10000409,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64410.00,0.7500,432.86,01/02/2023,178.92,349,11,85880,21470.00,1966.92
1700350343,10000410,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64425.00,0.7500,432.96,01/02/2023,178.96,349,11,85900,21475.00,1967.96
1700350982,10000411,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64440.00,0.7500,433.06,01/02/2023,179.01,349,11,85920,21480.00,1965.51
1700351075,10000412,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64455.00,0.7500,433.16,01/02/2023,179.05,349,11,85940,21485.00,1966.55
1700351380,10000413,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64470.00,0.7500,433.26,01/02/2023,179.09,349,11,85960,21490.00,1967.59
1700351664,10000414,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64485.00,0.7500,433.36,01/02/2023,179.13,349,11,85980,21495.00,1968.63
1700352222,10000415,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64500.00,0.7500,433.47,01/02/2023,179.17,349,11,86000,21500.00,1969.67
1700352351,10000416,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64515.00,0.7500,433.57,01/02/2023,179.21,349,11,86020,21505.00,1970.71
1700355351,10000417,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64530.00,0.7500,433.67,01/02/2023,179.26,349,11,86040,21510.00,1968.26
1700355939,10000418,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64545.00,0.7500,433.77,01/02/2023,179.30,349,11,86060,21515.00,1969.30
1700356065,10000419,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64560.00,0.7500,433.87,01/02/2023,179.34,349,11,86080,21520.00,1970.34
1700356650,10000420,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64575.00,0.7500,433.97,01/02/2023,179.38,349,11,86100,21525.00,1971.38
1700357916,10000421,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64590.00,0.7500,434.07,01/02/2023,179.42,349,11,86120,21530.00,1972.42
1700357991,10000422,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64605.00,0.7500,434.17,01/02/2023,179.46,349,11,86140,21535.00,1973.46
1700358129,10000423,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64620.00,0.7500,434.27,01/02/2023,179.51,349,11,86160,21540.00,1971.01
1700358632,10000424,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64635.00,0.7500,434.37,01/02/2023,179.55,349,11,86180,21545.00,1972.05
1700358906,10000425,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64650.00,0.7500,434.47,01/02/2023,179.59,349,11,86200,21550.00,1973.09
1700361644,10000426,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64665.00,0.7500,434.57,01/02/2023,179.63,349,11,86220,21555.00,1974.13
1700364787,10000427,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64680.00,0.7500,434.68,01/02/2023,179.67,349,11,86240,21560.00,1975.17
1700364873,10000428,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64695.00,0.7500,434.78,01/02/2023,179.71,349,11,86260,21565.00,1976.21
1700365680,10000429,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64710.00,0.7500,434.88,01/02/2023,179.76,349,11,86280,21570.00,1973.76
1700367376,10000430,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64725.00,0.7500,434.98,01/02/2023,179.80,349,11,86300,21575.00,1974.80
1700368394,10000431,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64740.00,0.7500,435.08,01/02/2023,179.84,349,11,86320,21580.00,1975.84
1700369418,10000432,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64755.00,0.7500,435.18,01/02/2023,179.88,349,11,86340,21585.00,1976.88
1700372008,10000433,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64770.00,0.7500,435.28,01/02/2023,179.92,349,11,86360,21590.00,1977.92
1700373075,10000434,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64785.00,0.7500,435.38,01/02/2023,179.96,349,11,86380,21595.00,1978.96
1700373900,10000435,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64800.00,0.7500,435.48,01/02/2023,180.01,349,11,86400,21600.00,1976.51
1700374186,10000436,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64815.00,0.7500,435.58,01/02/2023,180.05,349,11,86420,21605.00,1977.55
1700374787,10000437,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64830.00,0.7500,435.68,01/02/2023,180.09,349,11,86440,21610.00,1978.59
1700374953,10000438,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64845.00,0.7500,435.78,01/02/2023,180.13,349,11,86460,21615.00,1979.63
1700376079,10000439,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64860.00,0.7500,435.88,01/02/2023,180.17,349,11,86480,21620.00,1980.67
1700376091,10000440,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64875.00,0.7500,435.99,01/02/2023,180.21,349,11,86500,21625.00,1981.71
1700376262,10000441,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64890.00,0.7500,436.09,01/02/2023,180.26,349,11,86520,21630.00,1979.26
1700376330,10000442,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64905.00,0.7500,436.19,01/02/2023,180.30,349,11,86540,21635.00,1980.30
1700377679,10000443,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64920.00,0.7500,436.29,01/02/2023,180.34,349,11,86560,21640.00,1981.34
1700378066,10000444,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64935.00,0.7500,436.39,01/02/2023,180.38,349,11,86580,21645.00,1982.38
1700378655,10000445,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64950.00,0.7500,436.49,01/02/2023,180.42,349,11,86600,21650.00,1983.42
1700378860,10000446,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64965.00,0.7500,436.59,01/02/2023,180.46,349,11,86620,21655.00,1984.46
1700379416,10000447,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64980.00,0.7500,436.69,01/02/2023,180.51,349,11,86640,21660.00,1982.01
1700379868,10000448,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,64995.00,0.7500,436.79,01/02/2023,180.55,349,11,86660,21665.00,1983.05
1700380873,10000449,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65010.00,0.7500,436.89,01/02/2023,180.59,349,11,86680,21670.00,1984.09
1700381212,10000450,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65025.00,0.7500,436.99,01/02/2023,180.63,349,11,86700,21675.00,1985.13
1700382439,10000451,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65040.00,0.7500,437.09,01/02/2023,180.67,349,11,86720,21680.00,1986.17
1700382964,10000452,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65055.00,0.7500,437.20,01/02/2023,180.71,349,11,86740,21685.00,1987.21
1700382991,10000453,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65070.00,0.7500,437.30,01/02/2023,180.76,349,11,86760,21690.00,1984.76
1700383470,10000454,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65085.00,0.7500,437.40,01/02/2023,180.80,349,11,86780,21695.00,1985.80
1700383657,10000455,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65100.00,0.7500,437.50,01/02/2023,180.84,349,11,86800,21700.00,1986.84
1700383684,10000456,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65115.00,0.7500,437.60,01/02/2023,180.88,349,11,86820,21705.00,1987.88
1700384085,10000457,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65130.00,0.7500,437.70,01/02/2023,180.92,349,11,86840,21710.00,1988.92
1700384407,10000458,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65145.00,0.7500,437.80,01/02/2023,180.96,349,11,86860,21715.00,1989.96
1700384695,10000459,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65160.00,0.7500,437.90,01/02/2023,181.01,349,11,86880,21720.00,1987.51
1700385536,10000460,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65175.00,0.7500,438.00,01/02/2023,181.05,349,11,86900,21725.00,1988.55
1700385923,10000461,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65190.00,0.7500,438.10,01/02/2023,181.09,349,11,86920,21730.00,1989.59
1700386201,10000462,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65205.00,0.7500,438.20,01/02/2023,181.13,349,11,86940,21735.00,1990.63
1700386787,10000463,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65220.00,0.7500,438.30,01/02/2023,181.17,349,11,86960,21740.00,1991.67
1700388368,10000464,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65235.00,0.7500,438.41,01/02/2023,181.21,349,11,86980,21745.00,1992.71
1700388442,10000465,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65250.00,0.7500,438.51,01/02/2023,181.26,349,11,87000,21750.00,1990.26
1700388738,10000466,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65265.00,0.7500,438.61,01/02/2023,181.30,349,11,87020,21755.00,1991.30
1700389717,10000467,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65280.00,0.7500,438.71,01/02/2023,181.34,349,11,87040,21760.00,1992.34
1700391800,10000468,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65295.00,0.7500,438.81,01/02/2023,181.38,349,11,87060,21765.00,1993.38
1700392616,10000469,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65310.00,0.7500,438.91,01/02/2023,181.42,349,11,87080,21770.00,1994.42
1700392764,10000470,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65325.00,0.7500,439.01,01/02/2023,181.46,349,11,87100,21775.00,1995.46
1700393638,10000471,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65340.00,0.7500,439.11,01/02/2023,181.51,349,11,87120,21780.00,1993.01
1700396054,10000472,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65355.00,0.7500,439.21,01/02/2023,181.55,349,11,87140,21785.00,1994.05
1700396896,10000473,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65370.00,0.7500,439.31,01/02/2023,181.59,349,11,87160,21790.00,1995.09
1700397825,10000474,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65385.00,0.7500,439.41,01/02/2023,181.63,349,11,87180,21795.00,1996.13
1700398341,10000475,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65400.00,0.7500,439.51,01/02/2023,181.67,349,11,87200,21800.00,1997.17
1700398504,10000476,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65415.00,0.7500,439.61,01/02/2023,181.71,349,11,87220,21805.00,1998.21
1700398843,10000477,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65430.00,0.7500,439.72,01/02/2023,181.76,349,11,87240,21810.00,1995.76
1700398895,10000478,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65445.00,0.7500,439.82,01/02/2023,181.80,349,11,87260,21815.00,1996.80
1700398953,10000479,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65460.00,0.7500,439.92,01/02/2023,181.84,349,11,87280,21820.00,1997.84
1700400607,10000480,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65475.00,0.7500,440.02,01/02/2023,181.88,349,11,87300,21825.00,1998.88
1700401007,10000481,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65490.00,0.7500,440.12,01/02/2023,181.92,349,11,87320,21830.00,1999.92
1700401071,10000482,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65505.00,0.7500,440.22,01/02/2023,181.96,349,11,87340,21835.00,2000.96
1700402981,10000483,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65520.00,0.7500,440.32,01/02/2023,182.01,349,11,87360,21840.00,1998.51
1700405297,10000484,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65535.00,0.7500,440.42,01/02/2023,182.05,349,11,87380,21845.00,1999.55
1700405726,10000485,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65550.00,0.7500,440.52,01/02/2023,182.09,349,11,87400,21850.00,2000.59
1700407098,10000486,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65565.00,0.7500,440.62,01/02/2023,182.13,349,11,87420,21855.00,2001.63
1700407529,10000487,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65580.00,0.7500,440.72,01/02/2023,182.17,349,11,87440,21860.00,2002.67
1700410963,10000488,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65595.00,0.7500,440.82,01/02/2023,182.21,349,11,87460,21865.00,2003.71
1700413393,10000489,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65610.00,0.7500,440.93,01/02/2023,182.26,349,11,87480,21870.00,2001.26
1700413613,10000490,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65625.00,0.7500,441.03,01/02/2023,182.30,349,11,87500,21875.00,2002.30
1700413761,10000491,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65640.00,0.7500,441.13,01/02/2023,182.34,349,11,87520,21880.00,2003.34
1700414570,10000492,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65655.00,0.7500,441.23,01/02/2023,182.38,349,11,87540,21885.00,2004.38
1700415205,10000493,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65670.00,0.7500,441.33,01/02/2023,182.42,349,11,87560,21890.00,2005.42
1700415637,10000494,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65685.00,0.7500,441.43,01/02/2023,182.46,349,11,87580,21895.00,2006.46
1700415752,10000495,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65700.00,0.7500,441.53,01/02/2023,182.51,349,11,87600,21900.00,2004.01
1700419265,10000496,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65715.00,0.7500,441.63,01/02/2023,182.55,349,11,87620,21905.00,2005.05
1700419582,10000497,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65730.00,0.7500,441.73,01/02/2023,182.59,349,11,87640,21910.00,2006.09
1700420892,10000498,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65745.00,0.7500,441.83,01/02/2023,182.63,349,11,87660,21915.00,2007.13
1700421394,10000499,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65760.00,0.7500,441.93,01/02/2023,182.67,349,11,87680,21920.00,2008.17
1700421440,10000500,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65775.00,0.7500,442.03,01/02/2023,182.71,349,11,87700,21925.00,2009.21
1700424472,10000501,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65790.00,0.7500,442.13,01/02/2023,182.76,349,11,87720,21930.00,2006.76
1700424952,10000502,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65805.00,0.7500,442.24,01/02/2023,182.80,349,11,87740,21935.00,2007.80
1700425219,10000503,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65820.00,0.7500,442.34,01/02/2023,182.84,349,11,87760,21940.00,2008.84
1700425643,10000504,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65835.00,0.7500,442.44,01/02/2023,182.88,349,11,87780,21945.00,2009.88
1700426738,10000505,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65850.00,0.7500,442.54,01/02/2023,182.92,349,11,87800,21950.00,2010.92
1700431352,10000506,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65865.00,0.7500,442.64,01/02/2023,182.96,349,11,87820,21955.00,2011.96
1700431546,10000507,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65880.00,0.7500,442.74,01/02/2023,183.01,349,11,87840,21960.00,2009.51
1700431863,10000508,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65895.00,0.7500,442.84,01/02/2023,183.05,349,11,87860,21965.00,2010.55
1700432552,10000509,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65910.00,0.7500,442.94,01/02/2023,183.09,349,11,87880,21970.00,2011.59
1700433099,10000510,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65925.00,0.7500,443.04,01/02/2023,183.13,349,11,87900,21975.00,2012.63
1700433872,10000511,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65940.00,0.7500,443.14,01/02/2023,183.17,349,11,87920,21980.00,2013.67
1700437179,10000512,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65955.00,0.7500,443.24,01/02/2023,183.21,349,11,87940,21985.00,2014.71
1700437449,10000513,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65970.00,0.7500,443.34,01/02/2023,183.26,349,11,87960,21990.00,2012.26
1700437490,10000514,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,65985.00,0.7500,443.45,01/02/2023,183.30,349,11,87980,21995.00,2013.30
1700437587,10000515,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66000.00,0.7500,443.55,01/02/2023,183.34,349,11,88000,22000.00,2014.34
1700437638,10000516,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66015.00,0.7500,443.65,01/02/2023,183.38,349,11,88020,22005.00,2015.38
1700438307,10000517,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66030.00,0.7500,443.75,01/02/2023,183.42,349,11,88040,22010.00,2016.42
1700438969,10000518,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66045.00,0.7500,443.85,01/02/2023,183.46,349,11,88060,22015.00,2017.46
1700439120,10000519,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66060.00,0.7500,443.95,01/02/2023,183.51,349,11,88080,22020.00,2015.01
1700439302,10000520,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66075.00,0.7500,444.05,01/02/2023,183.55,349,11,88100,22025.00,2016.05
1700440087,10000521,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66090.00,0.7500,444.15,01/02/2023,183.59,349,11,88120,22030.00,2017.09
1700442350,10000522,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66105.00,0.7500,444.25,01/02/2023,183.63,349,11,88140,22035.00,2018.13
1700443371,10000523,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66120.00,0.7500,444.35,01/02/2023,183.67,349,11,88160,22040.00,2019.17
1700444324,10000524,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66135.00,0.7500,444.45,01/02/2023,183.71,349,11,88180,22045.00,2020.21
1700445926,10000525,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66150.00,0.7500,444.55,01/02/2023,183.76,349,11,88200,22050.00,2017.76
1700446044,10000526,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66165.00,0.7500,444.65,01/02/2023,183.80,349,11,88220,22055.00,2018.80
1700446962,10000527,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66180.00,0.7500,444.76,01/02/2023,183.84,349,11,88240,22060.00,2019.84
1700447504,10000528,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66195.00,0.7500,444.86,01/02/2023,183.88,349,11,88260,22065.00,2020.88
1700448369,10000529,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66210.00,0.7500,444.96,01/02/2023,183.92,349,11,88280,22070.00,2021.92
1700449278,10000530,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66225.00,0.7500,445.06,01/02/2023,183.96,349,11,88300,22075.00,2022.96
1700449789,10000531,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66240.00,0.7500,445.16,01/02/2023,184.01,349,11,88320,22080.00,2020.51
1700449929,10000532,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66255.00,0.7500,445.26,01/02/2023,184.05,349,11,88340,22085.00,2021.55
1700450296,10000533,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66270.00,0.7500,445.36,01/02/2023,184.09,349,11,88360,22090.00,2022.59
1700451045,10000534,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66285.00,0.7500,445.46,01/02/2023,184.13,349,11,88380,22095.00,2023.63
1700451505,10000535,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66300.00,0.7500,445.56,01/02/2023,184.17,349,11,88400,22100.00,2024.67
1700452156,10000536,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66315.00,0.7500,445.66,01/02/2023,184.21,349,11,88420,22105.00,2025.71
1700453234,10000537,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66330.00,0.7500,445.76,01/02/2023,184.26,349,11,88440,22110.00,2023.26
1700453545,10000538,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66345.00,0.7500,445.86,01/02/2023,184.30,349,11,88460,22115.00,2024.30
1700453889,10000539,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66360.00,0.7500,445.97,01/02/2023,184.34,349,11,88480,22120.00,2025.34
1700454194,10000540,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66375.00,0.7500,446.07,01/02/2023,184.38,349,11,88500,22125.00,2026.38
1700454350,10000541,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66390.00,0.7500,446.17,01/02/2023,184.42,349,11,88520,22130.00,2027.42
1700454367,10000542,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66405.00,0.7500,446.27,01/02/2023,184.46,349,11,88540,22135.00,2028.46
1700455630,10000543,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66420.00,0.7500,446.37,01/02/2023,184.51,349,11,88560,22140.00,2026.01
1700464648,10000544,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66435.00,0.7500,446.47,01/02/2023,184.55,349,11,88580,22145.00,2027.05
1700465699,10000545,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66450.00,0.7500,446.57,01/02/2023,184.59,349,11,88600,22150.00,2028.09
1700466675,10000546,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66465.00,0.7500,446.67,01/02/2023,184.63,349,11,88620,22155.00,2029.13
1700467178,10000547,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66480.00,0.7500,446.77,01/02/2023,184.67,349,11,88640,22160.00,2030.17
1700468262,10000548,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66495.00,0.7500,446.87,01/02/2023,184.71,349,11,88660,22165.00,2031.21
1700468285,10000549,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66510.00,0.7500,446.97,01/02/2023,184.76,349,11,88680,22170.00,2028.76
1700468740,10000550,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66525.00,0.7500,447.07,01/02/2023,184.80,349,11,88700,22175.00,2029.80
1700469774,10000551,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66540.00,0.7500,447.18,01/02/2023,184.84,349,11,88720,22180.00,2030.84
1700469789,10000552,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66555.00,0.7500,447.28,01/02/2023,184.88,349,11,88740,22185.00,2031.88
1700472590,10000553,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66570.00,0.7500,447.38,01/02/2023,184.92,349,11,88760,22190.00,2032.92
1700474772,10000554,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66585.00,0.7500,447.48,01/02/2023,184.96,349,11,88780,22195.00,2033.96
1700476011,10000555,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66600.00,0.7500,447.58,01/02/2023,185.01,349,11,88800,22200.00,2031.51
1700477045,10000556,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66615.00,0.7500,447.68,01/02/2023,185.05,349,11,88820,22205.00,2032.55
1700478290,10000557,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66630.00,0.7500,447.78,01/02/2023,185.09,349,11,88840,22210.00,2033.59
1700478532,10000558,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66645.00,0.7500,447.88,01/02/2023,185.13,349,11,88860,22215.00,2034.63
1700479193,10000559,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66660.00,0.7500,447.98,01/02/2023,185.17,349,11,88880,22220.00,2035.67
1700481169,10000560,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66675.00,0.7500,448.08,01/02/2023,185.21,349,11,88900,22225.00,2036.71
1700482145,10000561,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66690.00,0.7500,448.18,01/02/2023,185.26,349,11,88920,22230.00,2034.26
1700482165,10000562,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66705.00,0.7500,448.28,01/02/2023,185.30,349,11,88940,22235.00,2035.30
1700482760,10000563,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66720.00,0.7500,448.38,01/02/2023,185.34,349,11,88960,22240.00,2036.34
1700483608,10000564,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66735.00,0.7500,448.49,01/02/2023,185.38,349,11,88980,22245.00,2037.38
1700484474,10000565,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66750.00,0.7500,448.59,01/02/2023,185.42,349,11,89000,22250.00,2038.42
1700485062,10000566,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66765.00,0.7500,448.69,01/02/2023,185.46,349,11,89020,22255.00,2039.46
1700485369,10000567,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66780.00,0.7500,448.79,01/02/2023,185.51,349,11,89040,22260.00,2037.01
1700485463,10000568,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66795.00,0.7500,448.89,01/02/2023,185.55,349,11,89060,22265.00,2038.05
1700485478,10000569,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66810.00,0.7500,448.99,01/02/2023,185.59,349,11,89080,22270.00,2039.09
1700485762,10000570,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66825.00,0.7500,449.09,01/02/2023,185.63,349,11,89100,22275.00,2040.13
1700485864,10000571,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66840.00,0.7500,449.19,01/02/2023,185.67,349,11,89120,22280.00,2041.17
1700486398,10000572,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66855.00,0.7500,449.29,01/02/2023,185.71,349,11,89140,22285.00,2042.21
1700486870,10000573,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66870.00,0.7500,449.39,01/02/2023,185.76,349,11,89160,22290.00,2039.76
1700487326,10000574,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66885.00,0.7500,449.49,01/02/2023,185.80,349,11,89180,22295.00,2040.80
1700487423,10000575,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66900.00,0.7500,449.59,01/02/2023,185.84,349,11,89200,22300.00,2041.84
1700487733,10000576,30Yr fixed,360,0.0710,01/01/1994,01/01/2024,66915.00,0.7500,449.70,01/02/2023,185.88,349,11,89220,22305.00,2042.88
